stream|stream_partition|ts|kafka_offset
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:41:39.042000|74656142
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:41:40.053000|74656154
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:41:41.067000|74656165
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:41:42.082000|74656176
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:41:43.096000|74656187
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:41:44.110000|74656198
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:41:45.124000|74656209
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:41:46.138000|74656219
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:41:47.152000|74656229
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:41:48.166000|74656239
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:41:49.180000|74656250
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:41:50.194000|74656263
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:41:51.208000|74656274
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:41:53.251000|74656286
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:41:54.266000|74656298
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:41:55.282000|74656309
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:41:57.310000|74656321
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:41:58.322000|74656332
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:41:59.335000|74656342
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:42:00.349000|74656352
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:42:01.364000|74656363
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:42:02.378000|74656373
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:42:03.391000|74656383
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:42:04.407000|74656393
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:42:05.420000|74656403
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:42:06.434000|74656414
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:42:07.458000|74656425
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:42:08.462000|74656435
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:42:09.477000|74656445
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:42:10.491000|74656455
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:42:11.504000|74656465
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:42:12.518000|74656475
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:42:13.533000|74656486
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:42:14.547000|74656497
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:42:15.561000|74656507
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:42:16.574000|74656517
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:42:17.588000|74656527
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:42:18.602000|74656537
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:42:19.749000|74656547
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:42:21.645000|74656570
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:42:22.658000|74656580
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:42:23.676000|74656590
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:42:24.688000|74656600
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:42:25.702000|74656614
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:42:26.715000|74656624
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:42:28.969000|74656634
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:42:30.713000|74656664
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:42:31.784000|74656676
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:42:32.797000|74656687
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:42:33.811000|74656698
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:42:34.825000|74656709
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:42:35.841000|74656721
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:42:36.855000|74656731
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:42:37.870000|74656741
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:42:38.894000|74656751
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:42:40.167000|74656761
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:42:41.925000|74656782
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:42:42.939000|74656792
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:42:43.960000|74656803
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:42:44.966000|74656813
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:42:45.981000|74656823
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:42:46.995000|74656833
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:42:48.010000|74656844
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:42:49.022000|74656855
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:42:50.036000|74656866
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:42:51.051000|74656878
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:42:52.065000|74656889
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:42:53.079000|74656900
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:42:54.092000|74656912
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:42:55.107000|74656922
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:42:56.131000|74656933
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:42:57.135000|74656943
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:42:58.148000|74656954
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:42:59.162000|74656964
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:43:00.177000|74656974
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:43:01.190000|74656987
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:43:02.205000|74656997
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:43:03.219000|74657007
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:43:04.233000|74657017
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:43:05.246000|74657027
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:43:06.260000|74657041
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:43:07.275000|74657051
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:43:08.294000|74657061
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:43:09.304000|74657071
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:43:10.317000|74657082
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:43:11.330000|74657093
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:43:12.345000|74657103
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:43:13.359000|74657113
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:43:14.375000|74657123
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:43:15.387000|74657133
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:43:16.401000|74657145
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:43:17.415000|74657156
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:43:18.429000|74657167
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:43:19.449000|74657177
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:43:20.458000|74657187
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:43:21.472000|74657198
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:43:22.485000|74657208
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:43:23.499000|74657218
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:43:24.513000|74657228
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:43:25.528000|74657239
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:43:26.543000|74657251
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:43:27.556000|74657261
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:43:28.571000|74657271
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:43:29.584000|74657281
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:43:30.599000|74657291
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:43:31.612000|74657301
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:43:32.625000|74657311
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:43:33.639000|74657321
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:43:34.653000|74657331
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:43:35.668000|74657341
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:43:36.681000|74657354
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:43:37.696000|74657364
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:43:38.711000|74657374
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:43:39.724000|74657384
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:43:40.737000|74657394
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:43:41.752000|74657404
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:43:42.779000|74657415
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:43:43.780000|74657425
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:43:44.801000|74657435
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:43:45.823000|74657445
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:43:46.823000|74657456
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:43:47.837000|74657465
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:43:48.850000|74657475
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:43:49.864000|74657486
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:43:50.877000|74657496
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:43:51.892000|74657507
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:43:52.906000|74657517
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:43:53.919000|74657527
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:43:54.936000|74657537
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:43:55.939000|74657548
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:43:56.962000|74657559
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:43:57.983000|74657569
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:43:58.990000|74657580
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:44:00.005000|74657590
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:44:01.017000|74657600
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:44:02.032000|74657610
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:44:03.046000|74657620
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:44:04.060000|74657631
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:44:05.074000|74657642
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:44:06.097000|74657654
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:44:07.104000|74657666
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:44:08.118000|74657676
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:44:09.131000|74657687
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:44:10.144000|74657697
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:44:11.159000|74657707
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:44:12.334000|74657720
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:44:14.201000|74657744
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:44:15.215000|74657754
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:44:16.229000|74657764
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:44:17.246000|74657775
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:44:18.257000|74657786
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:44:19.272000|74657796
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:44:20.285000|74657806
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:44:21.300000|74657816
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:44:22.572000|74657827
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:44:24.339000|74657851
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:44:25.354000|74657862
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:44:26.367000|74657873
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:44:27.384000|74657888
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:44:28.441000|74657898
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:44:29.446000|74657915
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:44:30.461000|74657923
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:44:31.476000|74657932
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:44:32.490000|74657944
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:44:33.492000|74657950
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:44:34.516000|74657965
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:44:35.530000|74657977
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:44:36.546000|74657984
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:44:37.562000|74657995
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:44:38.573000|74658005
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:44:39.590000|74658015
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:44:40.602000|74658026
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:44:41.615000|74658036
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:44:42.616000|74658041
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:44:43.643000|74658055
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:44:44.657000|74658065
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:44:45.673000|74658075
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:44:46.686000|74658085
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:44:47.701000|74658096
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:44:48.712000|74658107
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:44:49.727000|74658117
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:44:50.740000|74658127
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:44:51.756000|74658136
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:44:52.770000|74658147
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:44:53.786000|74658159
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:44:54.797000|74658169
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:44:55.811000|74658179
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:44:56.826000|74658188
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:44:57.838000|74658201
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:44:59.830000|74658206
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:45:00.844000|74658218
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:45:01.859000|74658228
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:45:02.878000|74658241
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:45:03.888000|74658251
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:45:04.901000|74658262
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:45:05.914000|74658273
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:45:06.929000|74658283
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:45:07.944000|74658293
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:45:08.957000|74658303
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:45:09.995000|74658313
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:45:11.022000|74658327
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:45:12.035000|74658338
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:45:13.049000|74658348
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:45:14.062000|74658358
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:45:15.078000|74658367
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:45:16.092000|74658377
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:45:17.104000|74658388
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:45:18.120000|74658398
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:45:19.170000|74658405
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:45:21.127000|74658424
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:45:22.140000|74658436
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:45:23.154000|74658446
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:45:24.169000|74658456
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:45:25.182000|74658466
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:45:26.195000|74658477
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:45:27.219000|74658489
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:45:28.225000|74658500
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:45:29.238000|74658510
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:45:30.253000|74658520
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:45:31.266000|74658530
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:45:32.279000|74658543
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:45:33.295000|74658553
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:45:34.308000|74658563
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:45:35.323000|74658575
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:45:36.335000|74658585
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:45:37.349000|74658597
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:45:38.363000|74658608
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:45:39.378000|74658618
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:45:40.393000|74658628
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:45:41.454000|74658638
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:45:42.456000|74658652
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:45:43.473000|74658663
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:45:44.613000|74658669
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:45:46.477000|74658689
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:45:47.490000|74658700
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:45:48.505000|74658710
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:45:49.519000|74658720
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:45:50.533000|74658730
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:45:51.546000|74658740
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:45:52.565000|74658751
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:45:53.575000|74658762
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:45:54.687000|74658772
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:45:56.619000|74658793
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:45:57.630000|74658804
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:45:57.635000|74658807
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:45:58.645000|74658814
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:45:59.659000|74658825
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:46:00.671000|74658835
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:46:01.685000|74658846
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:46:02.699000|74658856
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:46:03.715000|74658866
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:46:04.909000|74658877
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:46:06.756000|74658897
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:46:07.770000|74658908
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:46:08.784000|74658918
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:46:09.797000|74658928
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:46:10.811000|74658938
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:46:11.829000|74658948
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:46:12.839000|74658959
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:46:13.857000|74658969
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:46:14.950000|74658979
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:46:16.904000|74658999
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:46:17.910000|74659009
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:46:18.922000|74659020
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:46:19.937000|74659032
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:46:20.959000|74659043
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:46:21.966000|74659054
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:46:22.982000|74659066
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:46:23.995000|74659076
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:46:25.008000|74659086
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:46:26.021000|74659096
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:46:27.038000|74659106
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:46:28.050000|74659118
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:46:29.065000|74659128
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:46:30.087000|74659138
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:46:31.094000|74659148
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:46:32.108000|74659158
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:46:33.121000|74659171
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:46:34.136000|74659181
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:46:35.156000|74659191
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:46:36.163000|74659201
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:46:37.176000|74659211
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:46:38.190000|74659221
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:46:39.206000|74659231
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:46:40.222000|74659241
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:46:41.233000|74659252
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:46:42.246000|74659262
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:46:43.261000|74659272
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:46:44.275000|74659282
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:46:45.290000|74659292
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:46:46.303000|74659302
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:46:47.319000|74659312
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:46:48.330000|74659324
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:46:49.346000|74659334
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:46:52.258000|74659344
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:46:53.401000|74659375
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:46:54.416000|74659387
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:46:55.455000|74659398
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:46:56.480000|74659412
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:46:57.494000|74659423
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:46:58.513000|74659434
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:46:59.522000|74659444
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:47:00.537000|74659455
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:47:01.549000|74659466
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:47:02.565000|74659476
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:47:03.578000|74659485
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:47:04.592000|74659495
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:47:05.607000|74659505
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:47:06.621000|74659516
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 07:47:07.634000|74659525
